id,task_id,instruction,exe_status,robot_id,box_code,lattice_code,create_time,execute_time,update_time,robot_type
87979,47507,GO_RETURN_BOX,COMPLETED,5211166,B003228,00100701,2021-12-21 12:20:07.901,2021-12-21 12:20:07.901,2021-12-21 12:20:13.716,RS5-D
87835,47474,GO_FETCHING_BOX,COMPLETED,5211168,B003422,00602209,2021-12-21 12:18:55.234,2021-12-21 12:18:55.234,2021-12-21 12:20:13.947,RS5-D
87946,47437,GO_SOMEWHERE,COMPLETED,1510133,B000469,1010127001,2021-12-21 12:19:52.812,2021-12-21 12:19:52.812,2021-12-21 12:20:14.378,P40
87983,47496,GO_RETURN_BOX,COMPLETED,5211169,B004426,1060101501,2021-12-21 12:20:11.714,2021-12-21 12:20:11.714,2021-12-21 12:20:15.143,RS5-D
87925,47351,GO_SOMEWHERE,COMPLETED,1510109,B004801,1010122001,2021-12-21 12:19:41.967,2021-12-21 12:19:41.967,2021-12-21 12:20:16.489,P40
87950,47459,GO_SOMEWHERE,CANCELED,1510118,B004742,1010126001,2021-12-21 12:19:54.979,2021-12-21 12:19:54.979,2021-12-21 12:20:16.715,P40
87926,47351,GO_SOMEWHERE,COMPLETED,1510109,B004801,1010122001,2021-12-21 12:19:41.969,2021-12-21 12:19:41.969,2021-12-21 12:20:16.823,P40
87984,47509,GO_RETURN_BOX,COMPLETED,5211162,B003324,1050126001,2021-12-21 12:20:11.939,2021-12-21 12:20:11.939,2021-12-21 12:20:17.152,RS5-D
87970,47445,GO_SOMEWHERE,COMPLETED,1510107,B003520,1010126501,2021-12-21 12:20:03.020,2021-12-21 12:20:03.020,2021-12-21 12:20:17.643,P40
87930,47445,GO_SOMEWHERE,COMPLETED,1510107,B003520,1010126501,2021-12-21 12:19:42.211,2021-12-21 12:19:42.211,2021-12-21 12:20:18.098,P40
87927,47351,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510109,B004801,1010122001,2021-12-21 12:19:41.972,2021-12-21 12:19:41.972,2021-12-21 12:20:18.319,P40
87973,47488,GO_SOMEWHERE,CANCELED,1510113,B004734,1060115001,2021-12-21 12:20:04.620,2021-12-21 12:20:04.620,2021-12-21 12:20:18.585,P40
87931,47445,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510107,B003520,1010126501,2021-12-21 12:19:42.212,2021-12-21 12:19:42.212,2021-12-21 12:20:19.568,P40
87989,47474,GO_RETURN_BOX,COMPLETED,5211168,B003422,1075117001,2021-12-21 12:20:14.597,2021-12-21 12:20:14.597,2021-12-21 12:20:20.002,RS5-D
87824,47466,GO_SOMEWHERE,COMPLETED,1510120,B003333,1060118001,2021-12-21 12:18:46.921,2021-12-21 12:18:46.921,2021-12-21 12:20:20.118,P40
87992,47459,GO_SOMEWHERE,COMPLETED,1510118,B004742,1010126001,2021-12-21 12:20:16.490,2021-12-21 12:20:16.490,2021-12-21 12:20:20.118,P40
87982,47511,GO_FETCHING_BOX,COMPLETED,5211165,B004436,00502611,2021-12-21 12:20:11.053,2021-12-21 12:20:11.053,2021-12-21 12:20:20.220,RS5-D
87998,47488,GO_SOMEWHERE,COMPLETED,1510113,B004734,1060115001,2021-12-21 12:20:18.321,2021-12-21 12:20:18.321,2021-12-21 12:20:20.958,P40
87988,47512,GO_FETCHING_BOX,COMPLETED,5211166,B003284,1010104501,2021-12-21 12:20:13.939,2021-12-21 12:20:13.939,2021-12-21 12:20:21.847,RS5-D
87921,47495,GO_FETCHING_BOX,COMPLETED,5211167,B004825,00303103,2021-12-21 12:19:39.407,2021-12-21 12:19:39.407,2021-12-21 12:20:23.203,RS5-D
87904,47448,GO_SOMEWHERE,COMPLETED,1510138,B000075,1025123501,2021-12-21 12:19:31.918,2021-12-21 12:19:31.918,2021-12-21 12:20:23.205,P40
88005,47511,GO_RETURN_BOX,COMPLETED,5211165,B004436,1060115501,2021-12-21 12:20:20.334,2021-12-21 12:20:20.334,2021-12-21 12:20:25.091,RS5-D
87937,47501,GO_FETCHING_BOX,COMPLETED,5211163,B004985,00300417,2021-12-21 12:19:47.307,2021-12-21 12:19:47.307,2021-12-21 12:20:25.195,RS5-D
87996,47514,GO_FETCHING_BOX,COMPLETED,5211162,B003157,00504309,2021-12-21 12:20:17.325,2021-12-21 12:20:17.325,2021-12-21 12:20:25.666,RS5-D
87990,47513,GO_FETCHING_BOX,COMPLETED,5211169,B004301,00401405,2021-12-21 12:20:15.282,2021-12-21 12:20:15.282,2021-12-21 12:20:26.478,RS5-D
88006,47512,GO_RETURN_BOX,COMPLETED,5211166,B003284,00200719,2021-12-21 12:20:21.980,2021-12-21 12:20:21.980,2021-12-21 12:20:26.692,RS5-D
88007,47495,GO_RETURN_BOX,COMPLETED,5211167,B004825,1025120001,2021-12-21 12:20:23.306,2021-12-21 12:20:23.306,2021-12-21 12:20:28.096,RS5-D
87790,47457,GO_SOMEWHERE,CANCELED,1510136,B004905,1060104001,2021-12-21 12:18:29.465,2021-12-21 12:18:29.465,2021-12-21 12:20:28.199,P40
87662,47421,GO_SOMEWHERE,COMPLETED,1510135,B003497,1050114501,2021-12-21 12:17:11.920,2021-12-21 12:17:11.920,2021-12-21 12:20:28.530,P40
87991,47459,GO_SOMEWHERE,COMPLETED,1510118,B004742,1010126001,2021-12-21 12:20:16.490,2021-12-21 12:20:16.490,2021-12-21 12:20:28.534,P40
87951,47459,GO_SOMEWHERE,COMPLETED,1510118,B004742,1010126001,2021-12-21 12:19:54.980,2021-12-21 12:19:54.980,2021-12-21 12:20:28.945,P40
87957,47396,GO_SOMEWHERE,COMPLETED,1510104,B001108,1035109501,2021-12-21 12:19:58.594,2021-12-21 12:19:58.594,2021-12-21 12:20:29.717,P40
87958,47396,GO_SOMEWHERE,COMPLETED,1510104,B001108,1035109501,2021-12-21 12:19:58.595,2021-12-21 12:19:58.595,2021-12-21 12:20:30.166,P40
88009,47501,GO_RETURN_BOX,COMPLETED,5211163,B004985,1025104001,2021-12-21 12:20:25.343,2021-12-21 12:20:25.343,2021-12-21 12:20:30.273,RS5-D
87862,47476,GO_SOMEWHERE,CANCELED,1510132,B003217,1025117501,2021-12-21 12:19:07.196,2021-12-21 12:19:07.196,2021-12-21 12:20:30.275,P40
87880,47483,GO_SOMEWHERE,COMPLETED,1510102,B004106,1010125001,2021-12-21 12:19:18.677,2021-12-21 12:19:18.677,2021-12-21 12:20:30.375,P40
87952,47459,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510118,B004742,1010126001,2021-12-21 12:19:54.982,2021-12-21 12:19:54.982,2021-12-21 12:20:30.378,P40
88010,47514,GO_RETURN_BOX,COMPLETED,5211162,B003157,1060127501,2021-12-21 12:20:25.783,2021-12-21 12:20:25.783,2021-12-21 12:20:30.523,RS5-D
87959,47396,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510104,B001108,1035109501,2021-12-21 12:19:58.596,2021-12-21 12:19:58.596,2021-12-21 12:20:31.533,P40
88015,47513,GO_RETURN_BOX,COMPLETED,5211169,B004301,1050108001,2021-12-21 12:20:27.152,2021-12-21 12:20:27.152,2021-12-21 12:20:32.158,RS5-D
88020,47457,GO_SOMEWHERE,COMPLETED,1510136,B004905,1060104001,2021-12-21 12:20:27.992,2021-12-21 12:20:27.992,2021-12-21 12:20:32.395,P40
87976,47510,GO_SOMEWHERE,COMPLETED,1510131,B004894,1050127001,2021-12-21 12:20:05.657,2021-12-21 12:20:05.657,2021-12-21 12:20:32.978,P40
87999,47515,GO_SOMEWHERE,COMPLETED,1510109,B003324,1050126001,2021-12-21 12:20:18.467,2021-12-21 12:20:18.467,2021-12-21 12:20:33.440,P40
87828,47403,GO_SOMEWHERE,COMPLETED,1510139,B002331,1010114501,2021-12-21 12:18:51.327,2021-12-21 12:18:51.327,2021-12-21 12:20:33.794,P40
87829,47403,GO_SOMEWHERE,COMPLETED,1510139,B002331,1010114501,2021-12-21 12:18:51.329,2021-12-21 12:18:51.329,2021-12-21 12:20:34.215,P40
88023,47476,GO_SOMEWHERE,COMPLETED,1510132,B003217,1025117501,2021-12-21 12:20:30.056,2021-12-21 12:20:30.056,2021-12-21 12:20:34.436,P40
88028,47510,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510131,B004894,1050127001,2021-12-21 12:20:33.102,2021-12-21 12:20:33.102,2021-12-21 12:20:34.436,P40
88029,47515,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510109,B003324,1050126001,2021-12-21 12:20:33.556,2021-12-21 12:20:33.556,2021-12-21 12:20:34.904,P40
87830,47403,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510139,B002331,1010114501,2021-12-21 12:18:51.330,2021-12-21 12:18:51.330,2021-12-21 12:20:35.793,P40
88014,47519,GO_FETCHING_BOX,COMPLETED,5211166,B003133,1010107001,2021-12-21 12:20:26.924,2021-12-21 12:20:26.924,2021-12-21 12:20:36.072,RS5-D
87967,47400,GO_SOMEWHERE,COMPLETED,1510108,B003137,1025115501,2021-12-21 12:20:02.890,2021-12-21 12:20:02.890,2021-12-21 12:20:37.905,P40
87906,47431,GO_SOMEWHERE,COMPLETED,1510101,B003821,1010125501,2021-12-21 12:19:32.927,2021-12-21 12:19:32.927,2021-12-21 12:20:38.124,P40
87968,47400,GO_SOMEWHERE,COMPLETED,1510108,B003137,1025115501,2021-12-21 12:20:02.892,2021-12-21 12:20:02.892,2021-12-21 12:20:38.383,P40
87907,47431,GO_SOMEWHERE,COMPLETED,1510101,B003821,1010125501,2021-12-21 12:19:32.929,2021-12-21 12:19:32.929,2021-12-21 12:20:38.600,P40
88026,47523,GO_SOMEWHERE,COMPLETED,1510104,B000063,1035108501,2021-12-21 12:20:31.717,2021-12-21 12:20:31.717,2021-12-21 12:20:38.602,P40
88025,47522,GO_FETCHING_BOX,COMPLETED,5211162,B004308,00404213,2021-12-21 12:20:30.758,2021-12-21 12:20:30.758,2021-12-21 12:20:39.031,RS5-D
87969,47400,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510108,B003137,1025115501,2021-12-21 12:20:02.893,2021-12-21 12:20:02.893,2021-12-21 12:20:39.797,P40
87908,47431,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510101,B003821,1010125501,2021-12-21 12:19:32.930,2021-12-21 12:19:32.930,2021-12-21 12:20:40.078,P40
88037,47519,GO_RETURN_BOX,COMPLETED,5211166,B003133,00201103,2021-12-21 12:20:36.742,2021-12-21 12:20:36.742,2021-12-21 12:20:40.082,RS5-D
88041,47523,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510104,B000063,1035108501,2021-12-21 12:20:38.709,2021-12-21 12:20:38.709,2021-12-21 12:20:40.082,P40
87822,47467,GO_SOMEWHERE,COMPLETED,1510112,B003916,1035115001,2021-12-21 12:18:45.832,2021-12-21 12:18:45.832,2021-12-21 12:20:40.451,P40
87939,47473,GO_SOMEWHERE,COMPLETED,1510110,B004828,1010127501,2021-12-21 12:19:49.334,2021-12-21 12:19:49.334,2021-12-21 12:20:40.669,P40
88027,47524,GO_FETCHING_BOX,COMPLETED,5211169,B002574,1060109001,2021-12-21 12:20:32.387,2021-12-21 12:20:32.387,2021-12-21 12:20:40.893,RS5-D
87940,47473,GO_SOMEWHERE,COMPLETED,1510110,B004828,1010127501,2021-12-21 12:19:49.335,2021-12-21 12:19:49.335,2021-12-21 12:20:40.993,P40
88036,47526,GO_SOMEWHERE,COMPLETED,1510139,B004961,1010115001,2021-12-21 12:20:36.073,2021-12-21 12:20:36.073,2021-12-21 12:20:42.044,P40
87941,47473,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510110,B004828,1010127501,2021-12-21 12:19:49.336,2021-12-21 12:19:49.336,2021-12-21 12:20:42.497,P40
88042,47522,GO_RETURN_BOX,COMPLETED,5211162,B004308,1050126501,2021-12-21 12:20:39.688,2021-12-21 12:20:39.688,2021-12-21 12:20:43.075,RS5-D
88048,47526,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510139,B004961,1010115001,2021-12-21 12:20:42.147,2021-12-21 12:20:42.147,2021-12-21 12:20:43.516,P40
88004,47517,GO_FETCHING_BOX,COMPLETED,5211168,B004201,1010117001,2021-12-21 12:20:20.106,2021-12-21 12:20:20.106,2021-12-21 12:20:43.804,RS5-D
87889,47489,GO_FETCHING_BOX,COMPLETED,5211164,B003618,1035125001,2021-12-21 12:19:24.137,2021-12-21 12:19:24.137,2021-12-21 12:20:46.816,RS5-D
88047,47524,GO_RETURN_BOX,COMPLETED,5211169,B002574,00501705,2021-12-21 12:20:41.561,2021-12-21 12:20:41.561,2021-12-21 12:20:47.041,RS5-D
87955,47499,GO_SOMEWHERE,COMPLETED,1510119,B003803,1025118001,2021-12-21 12:19:56.083,2021-12-21 12:19:56.083,2021-12-21 12:20:47.146,P40
87997,47488,GO_SOMEWHERE,CANCELED,1510113,B004734,1060115001,2021-12-21 12:20:18.322,2021-12-21 12:20:18.322,2021-12-21 12:20:48.044,P40
88022,47476,GO_SOMEWHERE,COMPLETED,1510132,B003217,1025117501,2021-12-21 12:20:30.057,2021-12-21 12:20:30.057,2021-12-21 12:20:48.169,P40
88024,47521,GO_SOMEWHERE,COMPLETED,1510118,B004825,1025120001,2021-12-21 12:20:30.525,2021-12-21 12:20:30.525,2021-12-21 12:20:48.170,P40
88051,47517,GO_RETURN_BOX,COMPLETED,5211168,B004201,00202705,2021-12-21 12:20:43.906,2021-12-21 12:20:43.906,2021-12-21 12:20:48.611,RS5-D
88046,47529,GO_FETCHING_BOX,COMPLETED,5211166,B003586,1010108001,2021-12-21 12:20:40.315,2021-12-21 12:20:40.315,2021-12-21 12:20:48.844,RS5-D
88060,47521,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510118,B004825,1025120001,2021-12-21 12:20:48.273,2021-12-21 12:20:48.273,2021-12-21 12:20:49.617,P40
88059,47488,GO_SOMEWHERE,COMPLETED,1510113,B004734,1060115001,2021-12-21 12:20:47.823,2021-12-21 12:20:47.823,2021-12-21 12:20:52.288,P40
88062,47529,GO_RETURN_BOX,COMPLETED,5211166,B003586,00101309,2021-12-21 12:20:49.505,2021-12-21 12:20:49.505,2021-12-21 12:20:52.917,RS5-D
87985,47452,GO_SOMEWHERE,COMPLETED,1510140,B000080,1035106001,2021-12-21 12:20:11.947,2021-12-21 12:20:11.947,2021-12-21 12:20:52.919,P40
87986,47452,GO_SOMEWHERE,COMPLETED,1510140,B000080,1035106001,2021-12-21 12:20:11.949,2021-12-21 12:20:11.949,2021-12-21 12:20:53.371,P40
87953,47413,GO_SOMEWHERE,COMPLETED,1510114,B003426,1025105001,2021-12-21 12:19:55.976,2021-12-21 12:19:55.976,2021-12-21 12:20:53.943,P40
87882,47413,GO_SOMEWHERE,COMPLETED,1510114,B003426,1025105001,2021-12-21 12:19:18.735,2021-12-21 12:19:18.735,2021-12-21 12:20:54.276,P40
88044,47528,GO_SOMEWHERE,COMPLETED,1510101,B003417,1060123001,2021-12-21 12:20:40.237,2021-12-21 12:20:40.237,2021-12-21 12:20:54.509,P40
87987,47452,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510140,B000080,1035106001,2021-12-21 12:20:11.950,2021-12-21 12:20:11.950,2021-12-21 12:20:54.743,P40
87883,47413,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510114,B003426,1025105001,2021-12-21 12:19:18.737,2021-12-21 12:19:18.737,2021-12-21 12:20:55.729,P40
88068,47528,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510101,B003417,1060123001,2021-12-21 12:20:54.635,2021-12-21 12:20:54.635,2021-12-21 12:20:55.954,P40
88057,47489,GO_RETURN_BOX,COMPLETED,5211164,B003618,00702301,2021-12-21 12:20:47.492,2021-12-21 12:20:47.492,2021-12-21 12:20:55.955,RS5-D
88061,47533,GO_FETCHING_BOX,COMPLETED,5211168,B004806,1010117501,2021-12-21 12:20:48.844,2021-12-21 12:20:48.844,2021-12-21 12:20:57.185,RS5-D
88056,47532,GO_FETCHING_BOX,COMPLETED,5211169,B003271,1060105501,2021-12-21 12:20:47.274,2021-12-21 12:20:47.274,2021-12-21 12:20:57.772,RS5-D
88058,47488,GO_SOMEWHERE,COMPLETED,1510113,B004734,1060115001,2021-12-21 12:20:47.824,2021-12-21 12:20:47.824,2021-12-21 12:20:59.094,P40
88067,47534,GO_FETCHING_BOX,COMPLETED,5211166,B003586,00101309,2021-12-21 12:20:53.023,2021-12-21 12:20:53.023,2021-12-21 12:20:59.424,RS5-D
88003,47516,GO_SOMEWHERE,COMPLETED,1510107,B004133,1025111001,2021-12-21 12:20:19.824,2021-12-21 12:20:19.824,2021-12-21 12:20:59.646,P40
88043,47527,GO_SOMEWHERE,COMPLETED,1510108,B004985,1025104001,2021-12-21 12:20:39.955,2021-12-21 12:20:39.955,2021-12-21 12:21:00.312,P40
88080,47527,ROBOT_TURN,COMPLETED,1510108,B004985,1025104001,2021-12-21 12:21:00.416,2021-12-21 12:21:00.416,2021-12-21 12:21:00.785,P40
88081,47527,GO_SOMEWHERE,COMPLETED,1510108,B004985,1025104001,2021-12-21 12:21:00.885,2021-12-21 12:21:00.885,2021-12-21 12:21:01.104,P40
88078,47516,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510107,B004133,1025111001,2021-12-21 12:20:59.747,2021-12-21 12:20:59.747,2021-12-21 12:21:01.106,P40
88082,47527,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510108,B004985,1025104001,2021-12-21 12:21:00.888,2021-12-21 12:21:00.888,2021-12-21 12:21:02.540,P40
88053,47467,GO_SOMEWHERE,COMPLETED,1510112,B003916,1050123501,2021-12-21 12:20:45.581,2021-12-21 12:20:45.581,2021-12-21 12:21:02.991,P40
88070,47536,GO_SOMEWHERE,COMPLETED,1510114,B000006,1010106001,2021-12-21 12:20:55.845,2021-12-21 12:20:55.845,2021-12-21 12:21:03.391,P40
88077,47533,GO_RETURN_BOX,COMPLETED,5211168,B004806,00203107,2021-12-21 12:20:57.885,2021-12-21 12:20:57.885,2021-12-21 12:21:03.391,RS5-D
88054,47467,GO_SOMEWHERE,COMPLETED,1510112,B003916,1050123501,2021-12-21 12:20:45.582,2021-12-21 12:20:45.582,2021-12-21 12:21:03.392,P40
88079,47534,GO_RETURN_BOX,COMPLETED,5211166,B003586,1010108001,2021-12-21 12:21:00.089,2021-12-21 12:21:00.089,2021-12-21 12:21:03.496,RS5-D
88076,47532,GO_RETURN_BOX,COMPLETED,5211169,B003271,00501209,2021-12-21 12:20:57.876,2021-12-21 12:20:57.876,2021-12-21 12:21:03.936,RS5-D
88021,47520,GO_FETCHING_BOX,COMPLETED,5211167,B004529,00603903,2021-12-21 12:20:28.303,2021-12-21 12:20:28.303,2021-12-21 12:21:04.162,RS5-D
88072,47537,GO_FETCHING_BOX,COMPLETED,5211164,B004420,1025124001,2021-12-21 12:20:56.118,2021-12-21 12:20:56.118,2021-12-21 12:21:04.168,RS5-D
88089,47536,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510114,B000006,1010106001,2021-12-21 12:21:03.505,2021-12-21 12:21:03.505,2021-12-21 12:21:04.832,P40
88055,47467,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510112,B003916,1050123501,2021-12-21 12:20:45.583,2021-12-21 12:20:45.583,2021-12-21 12:21:04.834,P40
87978,47504,GO_SOMEWHERE,COMPLETED,1510117,B000250,1035106001,2021-12-21 12:20:06.352,2021-12-21 12:20:06.352,2021-12-21 12:21:05.697,P40
88011,47466,GO_SOMEWHERE,COMPLETED,1510120,B003333,1025110501,2021-12-21 12:20:25.793,2021-12-21 12:20:25.793,2021-12-21 12:21:06.503,P40
87944,47498,GO_SOMEWHERE,COMPLETED,1510106,B003401,1010126001,2021-12-21 12:19:51.582,2021-12-21 12:19:51.582,2021-12-21 12:21:06.605,P40
88012,47466,GO_SOMEWHERE,COMPLETED,1510120,B003333,1025110501,2021-12-21 12:20:25.794,2021-12-21 12:20:25.794,2021-12-21 12:21:06.837,P40
88049,47530,GO_SOMEWHERE,COMPLETED,1510110,B003151,1060122001,2021-12-21 12:20:42.745,2021-12-21 12:20:42.745,2021-12-21 12:21:07.067,P40
88033,47525,GO_FETCHING_BOX,COMPLETED,5211163,B001867,00503217,2021-12-21 12:20:34.903,2021-12-21 12:20:34.903,2021-12-21 12:21:07.728,RS5-D
88038,47483,GO_SOMEWHERE,COMPLETED,1510102,B004106,1050124001,2021-12-21 12:20:37.260,2021-12-21 12:20:37.260,2021-12-21 12:21:07.826,P40
88069,47535,GO_SOMEWHERE,COMPLETED,1510140,B003742,1025101501,2021-12-21 12:20:54.903,2021-12-21 12:20:54.903,2021-12-21 12:21:08.246,P40
88013,47466,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510120,B003333,1025110501,2021-12-21 12:20:25.795,2021-12-21 12:20:25.795,2021-12-21 12:21:08.247,P40
88039,47483,GO_SOMEWHERE,COMPLETED,1510102,B004106,1050124001,2021-12-21 12:20:37.262,2021-12-21 12:20:37.262,2021-12-21 12:21:08.400,P40
88096,47530,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510110,B003151,1060122001,2021-12-21 12:21:07.184,2021-12-21 12:21:07.184,2021-12-21 12:21:08.535,P40
88040,47483,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510102,B004106,1050124001,2021-12-21 12:20:37.263,2021-12-21 12:20:37.263,2021-12-21 12:21:09.749,P40
88098,47535,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510140,B003742,1025101501,2021-12-21 12:21:08.411,2021-12-21 12:21:08.411,2021-12-21 12:21:09.752,P40
88092,47520,GO_RETURN_BOX,COMPLETED,5211167,B004529,1075127501,2021-12-21 12:21:04.808,2021-12-21 12:21:04.808,2021-12-21 12:21:09.857,RS5-D
88093,47537,GO_RETURN_BOX,COMPLETED,5211164,B004420,00702207,2021-12-21 12:21:04.820,2021-12-21 12:21:04.820,2021-12-21 12:21:10.375,RS5-D
88052,47531,GO_FETCHING_BOX,COMPLETED,5211162,B003167,00601107,2021-12-21 12:20:44.124,2021-12-21 12:20:44.124,2021-12-21 12:21:11.483,RS5-D
88097,47525,GO_RETURN_BOX,COMPLETED,5211163,B001867,1060120001,2021-12-21 12:21:08.401,2021-12-21 12:21:08.401,2021-12-21 12:21:11.913,RS5-D
88091,47540,GO_FETCHING_BOX,COMPLETED,5211169,B003321,1060108501,2021-12-21 12:21:04.166,2021-12-21 12:21:04.166,2021-12-21 12:21:12.690,RS5-D
87887,47484,GO_SOMEWHERE,COMPLETED,1510137,B003142,1010118001,2021-12-21 12:19:22.132,2021-12-21 12:19:22.132,2021-12-21 12:21:13.385,P40
88090,47539,GO_FETCHING_BOX,COMPLETED,5211166,B002071,00100605,2021-12-21 12:21:03.714,2021-12-21 12:21:03.714,2021-12-21 12:21:13.710,RS5-D
88088,47538,GO_FETCHING_BOX,COMPLETED,5211168,B002331,1010114501,2021-12-21 12:21:03.496,2021-12-21 12:21:03.496,2021-12-21 12:21:13.713,RS5-D
88094,47541,GO_SOMEWHERE,COMPLETED,1510112,B004308,1050126501,2021-12-21 12:21:05.093,2021-12-21 12:21:05.093,2021-12-21 12:21:15.951,P40
88113,47540,GO_RETURN_BOX,COMPLETED,5211169,B003321,00401405,2021-12-21 12:21:12.854,2021-12-21 12:21:12.854,2021-12-21 12:21:16.407,RS5-D
88112,47531,GO_RETURN_BOX,COMPLETED,5211162,B003167,1075108501,2021-12-21 12:21:12.157,2021-12-21 12:21:12.157,2021-12-21 12:21:17.182,RS5-D
88116,47541,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510112,B004308,1050126501,2021-12-21 12:21:16.053,2021-12-21 12:21:16.053,2021-12-21 12:21:17.319,P40
88114,47539,GO_RETURN_BOX,COMPLETED,5211166,B002071,1010104501,2021-12-21 12:21:14.384,2021-12-21 12:21:14.384,2021-12-21 12:21:17.743,RS5-D
88101,47543,GO_SOMEWHERE,COMPLETED,1510102,B000444,1060122501,2021-12-21 12:21:10.047,2021-12-21 12:21:10.047,2021-12-21 12:21:18.614,P40
88008,47518,GO_FETCHING_BOX,COMPLETED,5211165,B000594,1010123001,2021-12-21 12:20:25.328,2021-12-21 12:20:25.328,2021-12-21 12:21:19.026,RS5-D
88107,47545,GO_FETCHING_BOX,COMPLETED,5211164,B003451,00702001,2021-12-21 12:21:10.600,2021-12-21 12:21:10.600,2021-12-21 12:21:19.028,RS5-D
88102,47544,GO_FETCHING_BOX,COMPLETED,5211167,B002437,1075125001,2021-12-21 12:21:10.056,2021-12-21 12:21:10.056,2021-12-21 12:21:19.566,RS5-D
88115,47538,GO_RETURN_BOX,COMPLETED,5211168,B002331,00202109,2021-12-21 12:21:14.393,2021-12-21 12:21:14.393,2021-12-21 12:21:19.789,RS5-D
88124,47543,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510102,B000444,1060122501,2021-12-21 12:21:18.716,2021-12-21 12:21:18.716,2021-12-21 12:21:20.008,P40
88071,47528,GO_SOMEWHERE,COMPLETED,1510101,B003417,1060123001,2021-12-21 12:20:56.059,2021-12-21 12:20:56.059,2021-12-21 12:21:22.069,P40
87981,47508,GO_SOMEWHERE,COMPLETED,1510115,B004107,1035125501,2021-12-21 12:20:10.161,2021-12-21 12:20:10.161,2021-12-21 12:21:22.070,P40
88126,47545,GO_RETURN_BOX,COMPLETED,5211164,B003451,1035122501,2021-12-21 12:21:19.138,2021-12-21 12:21:19.138,2021-12-21 12:21:23.939,RS5-D
88125,47518,GO_RETURN_BOX,COMPLETED,5211165,B000594,00103303,2021-12-21 12:21:19.129,2021-12-21 12:21:19.129,2021-12-21 12:21:24.285,RS5-D
87993,47442,GO_SOMEWHERE,COMPLETED,1510103,B002778,1035104501,2021-12-21 12:20:17.277,2021-12-21 12:20:17.277,2021-12-21 12:21:24.846,P40
88128,47544,GO_RETURN_BOX,COMPLETED,5211167,B002437,00603411,2021-12-21 12:21:20.223,2021-12-21 12:21:20.223,2021-12-21 12:21:25.072,RS5-D
88117,47547,GO_FETCHING_BOX,COMPLETED,5211169,B001739,00501609,2021-12-21 12:21:16.646,2021-12-21 12:21:16.646,2021-12-21 12:21:25.073,RS5-D
87994,47442,GO_SOMEWHERE,COMPLETED,1510103,B002778,1035104501,2021-12-21 12:20:17.278,2021-12-21 12:20:17.278,2021-12-21 12:21:25.340,P40
88030,47421,GO_SOMEWHERE,COMPLETED,1510135,B003497,1025117501,2021-12-21 12:20:33.665,2021-12-21 12:20:33.665,2021-12-21 12:21:25.658,P40
88031,47421,GO_SOMEWHERE,COMPLETED,1510135,B003497,1025117501,2021-12-21 12:20:33.667,2021-12-21 12:20:33.667,2021-12-21 12:21:26.097,P40
88127,47550,GO_FETCHING_BOX,COMPLETED,5211168,B000912,00102103,2021-12-21 12:21:20.009,2021-12-21 12:21:20.009,2021-12-21 12:21:26.373,RS5-D
87995,47442,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510103,B002778,1035104501,2021-12-21 12:20:17.279,2021-12-21 12:20:17.279,2021-12-21 12:21:26.679,P40
88119,47549,GO_FETCHING_BOX,COMPLETED,5211166,B004458,00100315,2021-12-21 12:21:17.983,2021-12-21 12:21:17.983,2021-12-21 12:21:26.940,RS5-D
88032,47421,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510135,B003497,1025117501,2021-12-21 12:20:33.668,2021-12-21 12:20:33.668,2021-12-21 12:21:27.523,P40
88064,47499,GO_SOMEWHERE,COMPLETED,1510119,B003803,1050126001,2021-12-21 12:20:52.402,2021-12-21 12:20:52.402,2021-12-21 12:21:28.802,P40
88065,47499,GO_SOMEWHERE,COMPLETED,1510119,B003803,1050126001,2021-12-21 12:20:52.403,2021-12-21 12:20:52.403,2021-12-21 12:21:29.243,P40
